image_id,filename,file_number,scanner,scanner_label,num_mitoses,mitosis_coords,width,height
150,150.tiff,150,Aperio-CS2,Scanner_C,27,"[[1839, 602, 1889, 652], [1017, 100, 1067, 150], [2602, 1367, 2652, 1417], [2256, 821, 2306, 871], [4146, 1161, 4196, 1211], [5415, 1413, 5465, 1463], [1005, 1951, 1055, 2001], [2182, 1828, 2232, 1878], [2758, 1979, 2808, 2029], [3349, 2236, 3399, 2286], [2511, 2527, 2561, 2577], [2466, 2650, 2516, 2700], [5245, 2585, 5295, 2635], [5373, 2398, 5423, 2448], [5270, 2496, 5320, 2546], [926, 3395, 976, 3445], [1940, 3470, 1990, 3520], [2366, 3285, 2416, 3335], [3796, 3738, 3846, 3788], [3698, 3258, 3748, 3308], [308, 4254, 358, 4304], [553, 4394, 603, 4444], [569, 4276, 619, 4326], [3730, 4538, 3780, 4588], [4318, 4138, 4368, 4188], [5643, 1318, 5693, 1368], [2681.5, 2846, 2731.5, 2896]]",6467,4862
51,051.tiff,51,Hamamatsu-S360,Scanner_B,4,"[[6549, 2736, 6599, 2786], [6240, 5209, 6290, 5259], [4506.5, 1780.5, 4556.5, 1830.5], [3140, -12, 3190, 38]]",7094,5370
52,052.tiff,52,Hamamatsu-S360,Scanner_B,9,"[[6380, 174, 6430, 224], [4987, 1201, 5037, 1251], [5644, 1024, 5694, 1074], [575, 2850, 625, 2900], [464, 3531, 514, 3581], [1490, 3155, 1540, 3205], [1795.5, 1022.5, 1845.5, 1072.5], [4767.5, 1671.5, 4817.5, 1721.5], [3215.5, 3213, 3265.5, 3263]]",7112,5352
53,053.tiff,53,Hamamatsu-S360,Scanner_B,11,"[[3437, 2265, 3487, 2315], [4629, 1940, 4679, 1990], [1569, 4602.5, 1619, 4652.5], [5731.5, 3336.5, 5781.5, 3386.5], [3842.5, 4234.5, 3892.5, 4284.5], [5841.5, 3943, 5891.5, 3993], [5247.5, 2453.5, 5297.5, 2503.5], [6729.5, 2592.5, 6779.5, 2642.5], [2688.5, 1502.5, 2738.5, 1552.5], [3676, 3997.5, 3726, 4047.5], [6149, 3744, 6199, 3794]]",7124,5303
54,054.tiff,54,Hamamatsu-S360,Scanner_B,27,"[[4284, 1300, 4334, 1350], [678, 2926, 728, 2976], [3527, 2806, 3577, 2856], [2031, 3245, 2081, 3295], [129, 4881, 179, 4931], [6129, 5066, 6179, 5116], [6499, 4779, 6549, 4829], [4018.5, 4889, 4068.5, 4939], [2059, 3205, 2109, 3255], [295, 4672.5, 345, 4722.5], [1838, 2576.5, 1888, 2626.5], [5534.5, 1531.5, 5584.5, 1581.5], [3348, 2631.5, 3398, 2681.5], [1001.5, 1913.5, 1051.5, 1963.5], [2302.5, 920.5, 2352.5, 970.5], [908.5, 1333.5, 958.5, 1383.5], [18.5, 1871.5, 68.5, 1921.5], [59.5, 1388, 109.5, 1438], [5564, 4605, 5614, 4655], [3898, 906, 3948, 956], [5699, 3094, 5749, 3144], [6080, 4997.5, 6130, 5047.5], [5378.5, 3045, 5428.5, 3095], [5721, 1828.5, 5771, 1878.5], [3675, 318.5, 3725, 368.5], [4955, 4766, 5005, 4816], [4590, 1424, 4640, 1474]]",7170,5350
55,055.tiff,55,Hamamatsu-S360,Scanner_B,8,"[[525, 0, 575, 50], [420, 183, 470, 233], [3225, 116, 3275, 166], [273, 940, 323, 990], [4641, 1654, 4691, 1704], [3136, 3156, 3186, 3206], [2848, 4438, 2898, 4488], [3084, 4068, 3134, 4118]]",7165,5352
56,056.tiff,56,Hamamatsu-S360,Scanner_B,95,"[[1001, 685, 1051, 735], [3318, 754, 3368, 804], [4531, 706, 4581, 756], [5773, 204, 5823, 254], [6639, 2291, 6689, 2341], [1532, 2870, 1582, 2920], [2259, 2549, 2309, 2599], [3311, 2826, 3361, 2876], [2878, 2561, 2928, 2611], [3395, 2375, 3445, 2425], [660, 3327, 710, 3377], [6510, 3723, 6560, 3773], [6317, 3492, 6367, 3542], [5851, 3550, 5901, 3600], [6911, 3745, 6961, 3795], [6313, 4386, 6363, 4436], [21, 5278, 71, 5328], [405, 5281, 455, 5331], [4909, 4701, 4959, 4751], [6897, 4611, 6947, 4661], [6197, 4630, 6247, 4680], [4995, 5001, 5045, 5051], [2665, 2178, 2715, 2228], [1792, 2494.5, 1842, 2544.5], [5670.5, 2919.5, 5720.5, 2969.5], [371.5, 3244.5, 421.5, 3294.5], [4351.5, 1434.5, 4401.5, 1484.5], [2763.5, 3261.5, 2813.5, 3311.5], [12.5, 4917, 62.5, 4967], [291.5, 3216.5, 341.5, 3266.5], [1859.5, 4134.5, 1909.5, 4184.5], [2117, 638, 2167, 688], [6533.5, 3934, 6583.5, 3984], [3279.5, 4453.5, 3329.5, 4503.5], [3005, 3696.5, 3055, 3746.5], [5216, 2489.5, 5266, 2539.5], [4127, 2755.5, 4177, 2805.5], [5072.5, 1777.5, 5122.5, 1827.5], [6027, 4710.5, 6077, 4760.5], [5526.5, 3922.5, 5576.5, 3972.5], [4186, 997.5, 4236, 1047.5], [6897, 804.5, 6947, 854.5], [3710, 2293.5, 3760, 2343.5], [-6, 4843.5, 44, 4893.5], [4613, 798, 4663, 848], [6271, 4344.5, 6321, 4394.5], [5990, 3330.5, 6040, 3380.5], [4783, 3792.5, 4833, 3842.5], [5542.5, 4170.5, 5592.5, 4220.5], [4293.5, 1810.5, 4343.5, 1860.5], [1848, 3081, 1898, 3131], [5287, 540, 5337, 590], [3831.5, 3694, 3881.5, 3744], [3221.5, 423, 3271.5, 473], [6492.5, 4598.5, 6542.5, 4648.5], [1979, 2530.5, 2029, 2580.5], [3207, 2156, 3257, 2206], [6911.5, 3901.5, 6961.5, 3951.5], [2763, 3663.5, 2813, 3713.5], [3145.5, 2839.5, 3195.5, 2889.5], [3259.5, 3301.5, 3309.5, 3351.5], [2302.5, 4064, 2352.5, 4114], [2984, 1869, 3034, 1919], [1824.5, 2542, 1874.5, 2592], [5842, 4128.5, 5892, 4178.5], [3174.5, 4869.5, 3224.5, 4919.5], [4378, 3697, 4428, 3747], [1044, 2770.5, 1094, 2820.5], [3244.5, 141.5, 3294.5, 191.5], [2518, 4314, 2568, 4364], [2289, 2407, 2339, 2457], [3193, 1258, 3243, 1308], [388.5, 511.5, 438.5, 561.5], [6899, 455, 6949, 505], [448, 3299.5, 498, 3349.5], [1373.5, 4060, 1423.5, 4110], [3993, 2436.5, 4043, 2486.5], [5002, 31, 5052, 81], [4607, 558.5, 4657, 608.5], [3667, 2662, 3717, 2712], [1598, 1934.5, 1648, 1984.5], [2684.5, 3711.5, 2734.5, 3761.5], [279.5, 671.5, 329.5, 721.5], [4750.5, 3250.5, 4800.5, 3300.5], [1850.5, 1425, 1900.5, 1475], [2164.5, 3842.5, 2214.5, 3892.5], [4567, 3380, 4617, 3430], [4825.5, 2569.5, 4875.5, 2619.5], [796.5, 3777.5, 846.5, 3827.5], [4613, 3331, 4663, 3381], [5583.5, 1913.5, 5633.5, 1963.5], [4551.5, 2143.5, 4601.5, 2193.5], [4356, 920.5, 4406, 970.5], [4868.5, 4129, 4918.5, 4179], [1846, 1224, 1896, 1274]]",7120,5331
57,057.tiff,57,Hamamatsu-S360,Scanner_B,48,"[[988, 231, 1038, 281], [406, 199, 456, 249], [351, 540, 401, 590], [5757, 570, 5807, 620], [1054, 1483, 1104, 1533], [2690, 1365, 2740, 1415], [1715, 802, 1765, 852], [396, 2719, 446, 2769], [1441, 2462, 1491, 2512], [2891, 2904, 2941, 2954], [3344, 3418, 3394, 3468], [3609, 3101, 3659, 3151], [4701, 3892, 4751, 3942], [2057, 4873, 2107, 4923], [2264, 4767, 2314, 4817], [2944, 4947, 2994, 4997], [5387, 5046, 5437, 5096], [5901, 5034, 5951, 5084], [5802, 5101, 5852, 5151], [6703, 5188, 6753, 5238], [873, 2599.5, 923, 2649.5], [2095, 3880, 2145, 3930], [4961.5, 2267.5, 5011.5, 2317.5], [2372, 503, 2422, 553], [312.5, 4756.5, 362.5, 4806.5], [6257.5, 1634, 6307.5, 1684], [6452, 259.5, 6502, 309.5], [3777, 1102.5, 3827, 1152.5], [3752.5, 1047.5, 3802.5, 1097.5], [4908.5, 1353, 4958.5, 1403], [5732.5, 1954, 5782.5, 2004], [6006.5, 263.5, 6056.5, 313.5], [457.5, 3583, 507.5, 3633], [5971, 636.5, 6021, 686.5], [3293, 3666, 3343, 3716], [6645, 3725.5, 6695, 3775.5], [6681, 5073, 6731, 5123], [948, 908.5, 998, 958.5], [2624, 2046, 2674, 2096], [4446, 2453, 4496, 2503], [3864.5, 3209.5, 3914.5, 3259.5], [2271, 909, 2321, 959], [3317.5, 135.5, 3367.5, 185.5], [364.5, 3704.5, 414.5, 3754.5], [157, 3537, 207, 3587], [4136.5, 471, 4186.5, 521], [3016, 411.5, 3066, 461.5], [71.5, 2836.5, 121.5, 2886.5]]",7135,5330
58,058.tiff,58,Hamamatsu-S360,Scanner_B,31,"[[3972, 549, 4022, 599], [5356, 664, 5406, 714], [4701, 589, 4751, 639], [491, 1005, 541, 1055], [4065, 1996, 4115, 2046], [4096, 1651, 4146, 1701], [6301, 1897, 6351, 1947], [2275, 2859, 2325, 2909], [4138, 2296, 4188, 2346], [5929, 2672, 5979, 2722], [1549, 3547, 1599, 3597], [1006, 4636, 1056, 4686], [2989, 4424, 3039, 4474], [5538, 3961, 5588, 4011], [5290, 3947, 5340, 3997], [5456, 4303, 5506, 4353], [4807, 4603, 4857, 4653], [6151, 3882, 6201, 3932], [1184, 5155, 1234, 5205], [4164, 4681, 4214, 4731], [1381.5, 1741.5, 1431.5, 1791.5], [2293.5, 60, 2343.5, 110], [2259.5, 4929.5, 2309.5, 4979.5], [1873, 1916.5, 1923, 1966.5], [5033.5, 3090, 5083.5, 3140], [4469, 3373.5, 4519, 3423.5], [4063.5, 458, 4113.5, 508], [1380.5, 3324, 1430.5, 3374], [4272.5, 4136.5, 4322.5, 4186.5], [2534.5, 4146, 2584.5, 4196], [1375, 1140.5, 1425, 1190.5]]",7109,5359
59,059.tiff,59,Hamamatsu-S360,Scanner_B,54,"[[809, 403, 859, 453], [233, 251, 283, 301], [4224, 678, 4274, 728], [3779, 303, 3829, 353], [4871, 766, 4921, 816], [4321, 25, 4371, 75], [6843, 556, 6893, 606], [5936, 130, 5986, 180], [120, 923, 170, 973], [2223, 1097, 2273, 1147], [2512, 1169, 2562, 1219], [3932, 1001, 3982, 1051], [4215, 1135, 4265, 1185], [4765, 1492, 4815, 1542], [4288, 1312, 4338, 1362], [764, 2085, 814, 2135], [3525, 2063, 3575, 2113], [6963, 1758, 7013, 1808], [821, 3210, 871, 3260], [830, 3135, 880, 3185], [2750, 3205, 2800, 3255], [3040, 3808, 3090, 3858], [2929, 3443, 2979, 3493], [4526, 3264, 4576, 3314], [4862, 3729, 4912, 3779], [6209, 3191, 6259, 3241], [2809, 3978, 2859, 4028], [2857, 4051, 2907, 4101], [6386.5, 781.5, 6436.5, 831.5], [4265, 2495, 4315, 2545], [2983.5, 4917.5, 3033.5, 4967.5], [226.5, 1971, 276.5, 2021], [5430, 1572, 5480, 1622], [2190.5, 3066.5, 2240.5, 3116.5], [3910.5, 3.5, 3960.5, 53.5], [6895, 4225, 6945, 4275], [11.5, 1648.5, 61.5, 1698.5], [5980.5, 3761, 6030.5, 3811], [2888.5, 4179.5, 2938.5, 4229.5], [4846, 947, 4896, 997], [5035, 1658, 5085, 1708], [2782, 4036, 2832, 4086], [3108, 2288, 3158, 2338], [1976.5, 3710.5, 2026.5, 3760.5], [5605.5, 4764.5, 5655.5, 4814.5], [2794.5, 3618.5, 2844.5, 3668.5], [4520, -7, 4570, 43], [1035.5, 5050, 1085.5, 5100], [1124, 1982, 1174, 2032], [1919.5, 1124.5, 1969.5, 1174.5], [3295, 3220.5, 3345, 3270.5], [1676, 2759.5, 1726, 2809.5], [6689.5, 2934, 6739.5, 2984], [3770.5, 4315.5, 3820.5, 4365.5]]",7119,5301
60,060.tiff,60,Hamamatsu-S360,Scanner_B,45,"[[19, 289, 69, 339], [4111, 350, 4161, 400], [5620, 106, 5670, 156], [6519, 668, 6569, 718], [368, 1343, 418, 1393], [1768, 903, 1818, 953], [2607, 1105, 2657, 1155], [2893, 938, 2943, 988], [4232, 1027, 4282, 1077], [5015, 907, 5065, 957], [5580, 1145, 5630, 1195], [6458, 905, 6508, 955], [6625, 1367, 6675, 1417], [4204, 1955, 4254, 2005], [5439, 2011, 5489, 2061], [5131, 2062, 5181, 2112], [5809, 1903, 5859, 1953], [6240, 1817, 6290, 1867], [6570, 2104, 6620, 2154], [887, 2962, 937, 3012], [1925, 2893, 1975, 2943], [3640, 2961, 3690, 3011], [4568, 3084, 4618, 3134], [6093, 3703, 6143, 3753], [2861, 4299, 2911, 4349], [2297, 3859, 2347, 3909], [4008, 4163, 4058, 4213], [4280, 4155, 4330, 4205], [4574, 4144, 4624, 4194], [5767, 4011, 5817, 4061], [4556, 4009, 4606, 4059], [6176, 3937, 6226, 3987], [6247, 4076, 6297, 4126], [6000, 4240, 6050, 4290], [694, 4686, 744, 4736], [783, 5112, 833, 5162], [3313, 4950, 3363, 5000], [3686, 4953, 3736, 5003], [4871, 4737, 4921, 4787], [5254, 4778, 5304, 4828], [6084, 4842, 6134, 4892], [3176, 2389, 3226, 2439], [3761.5, 169.5, 3811.5, 219.5], [890.5, 3001.5, 940.5, 3051.5], [6316.5, 1788.5, 6366.5, 1838.5]]",7122,5295
61,061.tiff,61,Hamamatsu-S360,Scanner_B,12,"[[3985, 711, 4035, 761], [5135, 937, 5185, 987], [2241, 1710, 2291, 1760], [3546, 1742, 3596, 1792], [3896, 1780, 3946, 1830], [2930, 3523, 2980, 3573], [3771, 3774, 3821, 3824], [3620, 3433, 3670, 3483], [2947, 4073, 2997, 4123], [4710, 4190, 4760, 4240], [6148, 4086, 6198, 4136], [74, 4858, 124, 4908]]",7113,5386
62,062.tiff,62,Hamamatsu-S360,Scanner_B,16,"[[2413, 801, 2463, 851], [1303, 1412, 1353, 1462], [1220, 1135, 1270, 1185], [2415, 1101, 2465, 1151], [6870, 1040, 6920, 1090], [172, 1872, 222, 1922], [3178, 1982, 3228, 2032], [6577, 2293, 6627, 2343], [6423, 2146, 6473, 2196], [210, 2437, 260, 2487], [361, 2942, 411, 2992], [6320, 2997, 6370, 3047], [5993, 2587, 6043, 2637], [6833, 3574, 6883, 3624], [6897, 4034, 6947, 4084], [5281.5, 4153.5, 5331.5, 4203.5]]",7112,5361
63,063.tiff,63,Hamamatsu-S360,Scanner_B,17,"[[3657, 560, 3707, 610], [2040, 1212, 2090, 1262], [2659, 1004, 2709, 1054], [934, 2319, 984, 2369], [1633, 2068, 1683, 2118], [1748, 2754, 1798, 2804], [4040, 2536, 4090, 2586], [4036, 2424, 4086, 2474], [4636, 4166, 4686, 4216], [5579, 4290, 5629, 4340], [4452, 4947, 4502, 4997], [6288, 4952, 6338, 5002], [4976.5, 2394.5, 5026.5, 2444.5], [5962.5, 173.5, 6012.5, 223.5], [3470.5, 3895.5, 3520.5, 3945.5], [3426.5, 1609, 3476.5, 1659], [2850.5, 1368.5, 2900.5, 1418.5]]",7116,5320
64,064.tiff,64,Hamamatsu-S360,Scanner_B,59,"[[2400, 790, 2450, 840], [1930, 766, 1980, 816], [1850, 653, 1900, 703], [2562, 78, 2612, 128], [2424, 104, 2474, 154], [6373, 759, 6423, 809], [1344, 1291, 1394, 1341], [1447, 1472, 1497, 1522], [998, 1303, 1048, 1353], [1072, 1110, 1122, 1160], [1176, 850, 1226, 900], [1904, 989, 1954, 1039], [2529, 1014, 2579, 1064], [2180, 1207, 2230, 1257], [5709, 1126, 5759, 1176], [6292, 1046, 6342, 1096], [6713, 946, 6763, 996], [6812, 828, 6862, 878], [6192, 1559, 6242, 1609], [6268, 1474, 6318, 1524], [6730, 1591, 6780, 1641], [4084, 2157, 4134, 2207], [6236, 2117, 6286, 2167], [734, 2827, 784, 2877], [775, 3033, 825, 3083], [1215, 2375, 1265, 2425], [1184, 2507, 1234, 2557], [2450, 2999, 2500, 3049], [2141, 2863, 2191, 2913], [2071, 2745, 2121, 2795], [1820, 2547, 1870, 2597], [3215, 2934, 3265, 2984], [3009, 2580, 3059, 2630], [4205, 3707, 4255, 3757], [557, 4288, 607, 4338], [469, 4453, 519, 4503], [2689, 4559, 2739, 4609], [2717, 4098, 2767, 4148], [2253, 3952, 2303, 4002], [3426, 4291, 3476, 4341], [3629, 4114, 3679, 4164], [3938, 4121, 3988, 4171], [4139, 4167, 4189, 4217], [3772, 4581, 3822, 4631], [5585, 4190, 5635, 4240], [5780, 4410, 5830, 4460], [499, 5184, 549, 5234], [351, 4798, 401, 4848], [3522, 4744, 3572, 4794], [3780, 5221, 3830, 5271], [6026, 5132, 6076, 5182], [4079.5, 3120, 4129.5, 3170], [2660.5, 3517, 2710.5, 3567], [5283.5, 1592.5, 5333.5, 1642.5], [261, 3196, 311, 3246], [1761, 4344.5, 1811, 4394.5], [6416.5, -11.5, 6466.5, 38.5], [3030, 4257.5, 3080, 4307.5], [2318.5, 2290.5, 2368.5, 2340.5]]",7119,5289
65,065.tiff,65,Hamamatsu-S360,Scanner_B,9,"[[2246, 224, 2296, 274], [3228, 724, 3278, 774], [6794, 2902, 6844, 2952], [5739, 3705, 5789, 3755], [666, 4022, 716, 4072], [1794, 4634, 1844, 4684], [4059, 4562, 4109, 4612], [5478.5, 2365.5, 5528.5, 2415.5], [3235.5, -7.5, 3285.5, 42.5]]",7105,5377
66,066.tiff,66,Hamamatsu-S360,Scanner_B,19,"[[3201, 1091, 3251, 1141], [4999, 1509, 5049, 1559], [118, 1900, 168, 1950], [4178, 2193, 4228, 2243], [5914, 2080, 5964, 2130], [1022, 2977, 1072, 3027], [3595, 3073, 3645, 3123], [3433, 2993, 3483, 3043], [5432, 2896, 5482, 2946], [4409, 2554, 4459, 2604], [98, 3373, 148, 3423], [2910, 3825, 2960, 3875], [1200, 3909, 1250, 3959], [4096, 4572, 4146, 4622], [6805, 4478, 6855, 4528], [4669, 4742, 4719, 4792], [2211, 943, 2261, 993], [5843, 3330.5, 5893, 3380.5], [4121, 3421.5, 4171, 3471.5]]",7126,5342
67,067.tiff,67,Hamamatsu-S360,Scanner_B,17,"[[2849, 609, 2899, 659], [1101, 218, 1151, 268], [6847, 286, 6897, 336], [6078, 496, 6128, 546], [1318, 2164, 1368, 2214], [1407, 2086, 1457, 2136], [3580, 2019, 3630, 2069], [6550, 1985, 6600, 2035], [220, 2378, 270, 2428], [787, 3352, 837, 3402], [6022, 3845, 6072, 3895], [1364, 4107, 1414, 4157], [5343, 4169, 5393, 4219], [1614, 4816, 1664, 4866], [2893, 2804, 2943, 2854], [6133, 975.5, 6183, 1025.5], [3007, 1350, 3057, 1400]]",7117,5351
68,068.tiff,68,Hamamatsu-S360,Scanner_B,6,"[[5640, 2065, 5690, 2115], [4313, 4204, 4363, 4254], [4733, 3926, 4783, 3976], [3312, 5113, 3362, 5163], [3232.5, 614.5, 3282.5, 664.5], [4592.5, 1835.5, 4642.5, 1885.5]]",7180,5352
69,069.tiff,69,Hamamatsu-S360,Scanner_B,10,"[[3602, 636, 3652, 686], [4446, 409, 4496, 459], [4343, 1053, 4393, 1103], [1203, 2528, 1253, 2578], [5293, 2566, 5343, 2616], [4583, 3631, 4633, 3681], [4306, 3927, 4356, 3977], [4307, 4534, 4357, 4584], [4814, 4348, 4864, 4398], [1491, 5253, 1541, 5303]]",7133,5293
70,070.tiff,70,Hamamatsu-S360,Scanner_B,61,"[[1374, 205, 1424, 255], [1205, 312, 1255, 362], [1139, 177, 1189, 227], [393, 44, 443, 94], [3694, 506, 3744, 556], [5470, 723, 5520, 773], [1937, 1381, 1987, 1431], [2103, 1478, 2153, 1528], [1807, 921, 1857, 971], [3601, 1166, 3651, 1216], [4005, 851, 4055, 901], [3439, 1055, 3489, 1105], [5594, 1241, 5644, 1291], [6078, 1107, 6128, 1157], [6449, 1594, 6499, 1644], [7029, 1579, 7079, 1629], [2532, 2154, 2582, 2204], [3901, 1752, 3951, 1802], [4342, 1707, 4392, 1757], [4654, 1635, 4704, 1685], [2437, 2869, 2487, 2919], [1455, 2373, 1505, 2423], [5020, 2940, 5070, 2990], [6132, 2786, 6182, 2836], [889, 3126, 939, 3176], [1072, 3358, 1122, 3408], [2641, 3108, 2691, 3158], [1682, 3239, 1732, 3289], [1866, 3371, 1916, 3421], [3290, 3201, 3340, 3251], [5171, 3612, 5221, 3662], [5380, 3705, 5430, 3755], [6246, 3467, 6296, 3517], [1195, 4239, 1245, 4289], [3609, 4419, 3659, 4469], [5752, 4049, 5802, 4099], [5488, 4346, 5538, 4396], [958, 4929, 1008, 4979], [3030, 4867, 3080, 4917], [3175, 4792, 3225, 4842], [5388, 4940, 5438, 4990], [5375, 5037, 5425, 5087], [1793.5, 4770.5, 1843.5, 4820.5], [3025, 2752, 3075, 2802], [1870, 4041, 1920, 4091], [2759.5, 4472, 2809.5, 4522], [932, 1386, 982, 1436], [963, 942.5, 1013, 992.5], [4058.5, 4071.5, 4108.5, 4121.5], [-5.5, 3095, 44.5, 3145], [6905.5, 1034.5, 6955.5, 1084.5], [4314, 2328.5, 4364, 2378.5], [4279, 2369.5, 4329, 2419.5], [331.5, 1342.5, 381.5, 1392.5], [3641, 317, 3691, 367], [5968, 3740, 6018, 3790], [4607, 1957, 4657, 2007], [3208.5, 3457.5, 3258.5, 3507.5], [3216, 2719, 3266, 2769], [-7.5, 2709, 42.5, 2759], [2288, 4659.5, 2338, 4709.5]]",7121,5331
71,071.tiff,71,Hamamatsu-S360,Scanner_B,48,"[[1886, 480, 1936, 530], [2299, 657, 2349, 707], [2786, 340, 2836, 390], [2916, 204, 2966, 254], [1403, 758, 1453, 808], [1048, 243, 1098, 293], [47, 725, 97, 775], [3507, 408, 3557, 458], [4310, 481, 4360, 531], [630, 1346, 680, 1396], [1296, 1288, 1346, 1338], [2681, 882, 2731, 932], [2737, 1386, 2787, 1436], [3451, 1009, 3501, 1059], [3889, 1549, 3939, 1599], [4611, 1501, 4661, 1551], [6001, 1351, 6051, 1401], [6765, 1529, 6815, 1579], [2412, 1802, 2462, 1852], [2665, 1690, 2715, 1740], [1952, 2126, 2002, 2176], [3386, 1680, 3436, 1730], [3931, 1644, 3981, 1694], [3634, 2191, 3684, 2241], [6421, 2142, 6471, 2192], [309, 2940, 359, 2990], [1705, 2484, 1755, 2534], [5270, 2411, 5320, 2461], [5151, 2645, 5201, 2695], [3350, 3679, 3400, 3729], [4205, 3770, 4255, 3820], [4518, 3556, 4568, 3606], [519, 3849, 569, 3899], [195, 5060, 245, 5110], [249, 5075, 299, 5125], [1964, 4741, 2014, 4791], [1816, 4737, 1866, 4787], [6907, 4896, 6957, 4946], [6654, 4680, 6704, 4730], [2496, 3703, 2546, 3753], [6435, 4605, 6485, 4655], [2628.5, 4693.5, 2678.5, 4743.5], [4574.5, 2125.5, 4624.5, 2175.5], [153, 3600, 203, 3650], [6507.5, 4985.5, 6557.5, 5035.5], [5865, 3207, 5915, 3257], [4700.5, 2303.5, 4750.5, 2353.5], [2858.5, 4659, 2908.5, 4709]]",7108,5329
72,072.tiff,72,Hamamatsu-S360,Scanner_B,79,"[[1600, 716, 1650, 766], [2476, 169, 2526, 219], [178, 570, 228, 620], [963, 284, 1013, 334], [1098, 496, 1148, 546], [476, 296, 526, 346], [4258, 490, 4308, 540], [4545, 516, 4595, 566], [4737, 608, 4787, 658], [5926, 195, 5976, 245], [16, 1523, 66, 1573], [1122, 1536, 1172, 1586], [823, 1143, 873, 1193], [872, 1171, 922, 1221], [1948, 1276, 1998, 1326], [1750, 1304, 1800, 1354], [2103, 905, 2153, 955], [2311, 1421, 2361, 1471], [5392, 1570, 5442, 1620], [6624, 1239, 6674, 1289], [7049, 984, 7099, 1034], [1095, 1989, 1145, 2039], [189, 1688, 239, 1738], [957, 1783, 1007, 1833], [2179, 1633, 2229, 1683], [2468, 1804, 2518, 1854], [5231, 2030, 5281, 2080], [5277, 1986, 5327, 2036], [4600, 1724, 4650, 1774], [5582, 2142, 5632, 2192], [6065, 1900, 6115, 1950], [6114, 2291, 6164, 2341], [1386, 2397, 1436, 2447], [6045, 2433, 6095, 2483], [5993, 2583, 6043, 2633], [6590, 2427, 6640, 2477], [222, 3777, 272, 3827], [1659, 3740, 1709, 3790], [3652, 3335, 3702, 3385], [4109, 3678, 4159, 3728], [6754, 3740, 6804, 3790], [535, 4602, 585, 4652], [1533, 4069, 1583, 4119], [2170, 4453, 2220, 4503], [2244, 4433, 2294, 4483], [4103, 3941, 4153, 3991], [4266, 4589, 4316, 4639], [5172, 4138, 5222, 4188], [6128, 3960, 6178, 4010], [6069, 4247, 6119, 4297], [2692, 5180, 2742, 5230], [3975, 4870, 4025, 4920], [3822, 4754, 3872, 4804], [3565.5, 3114.5, 3615.5, 3164.5], [2966.5, 642.5, 3016.5, 692.5], [3100, 4887, 3150, 4937], [3701.5, 1109, 3751.5, 1159], [3173.5, 2914.5, 3223.5, 2964.5], [2654.5, 2885.5, 2704.5, 2935.5], [6066.5, 1245.5, 6116.5, 1295.5], [788.5, 4747.5, 838.5, 4797.5], [568, 3503, 618, 3553], [6564, 1823, 6614, 1873], [6878.5, 568.5, 6928.5, 618.5], [958.5, 1011.5, 1008.5, 1061.5], [392, 1037, 442, 1087], [816.5, 2111.5, 866.5, 2161.5], [6771.5, 878.5, 6821.5, 928.5], [2968, 2763.5, 3018, 2813.5], [226, 1736, 276, 1786], [5513, 161.5, 5563, 211.5], [3046.5, 255.5, 3096.5, 305.5], [2277.5, 2824, 2327.5, 2874], [618.5, 599, 668.5, 649], [2342, 430, 2392, 480], [4154.5, -12, 4204.5, 38], [95.5, 448, 145.5, 498], [1380.5, 3868.5, 1430.5, 3918.5], [6303, 4283, 6353, 4333]]",7119,5308
73,073.tiff,73,Hamamatsu-S360,Scanner_B,22,"[[3904, 120, 3954, 170], [6192, 455, 6242, 505], [2538, 1647, 2588, 1697], [5446, 3787, 5496, 3837], [6262, 3136, 6312, 3186], [44, 5208, 94, 5258], [6404, 5215, 6454, 5265], [131.5, 702.5, 181.5, 752.5], [4656, 4428, 4706, 4478], [4326.5, 1245.5, 4376.5, 1295.5], [2915.5, 4151, 2965.5, 4201], [2495.5, 1338, 2545.5, 1388], [3916.5, 3792.5, 3966.5, 3842.5], [3570.5, 3669, 3620.5, 3719], [4849.5, -6, 4899.5, 44], [6533.5, 1586.5, 6583.5, 1636.5], [1392, 2288, 1442, 2338], [4904, 4563.5, 4954, 4613.5], [6639.5, 3136, 6689.5, 3186], [6432.5, 4965, 6482.5, 5015], [461.5, 4266.5, 511.5, 4316.5], [6593, 3822.5, 6643, 3872.5]]",7127,5306
74,074.tiff,74,Hamamatsu-S360,Scanner_B,7,"[[22, 119, 72, 169], [7151, 374, 7201, 424], [6945, 2514, 6995, 2564], [4729, 3560, 4779, 3610], [310, 4066, 360, 4116], [6413, 3990, 6463, 4040], [4453, 5114, 4503, 5164]]",7183,5331
75,075.tiff,75,Hamamatsu-S360,Scanner_B,15,"[[4426, 1334, 4476, 1384], [371, 2239, 421, 2289], [6712, 2058, 6762, 2108], [847, 2434, 897, 2484], [668, 2298, 718, 2348], [5910, 2834, 5960, 2884], [4056, 3528, 4106, 3578], [966, 3986, 1016, 4036], [1965, 4633, 2015, 4683], [1468, 5156, 1518, 5206], [4614.5, 4633, 4664.5, 4683], [2288, 1383.5, 2338, 1433.5], [6234, 2292.5, 6284, 2342.5], [4588.5, 4874, 4638.5, 4924], [449, 2573, 499, 2623]]",7185,5351
